alert_key,alert_id,transaction_key,customer_key,account_key,aml_rule_key,alert_date_key,severity,risk_points,investigation_status,reason_category,synthetic_data_flag
367965991849988545,AML-81B92CBC9F1B138A,140702334784837725,529721350152239818,617344485966355395,316861408653127041,20250626,medium,18,open,High-risk geography,True
935230053241082507,AML-D72815F91022D83B,140702334784837725,529721350152239818,617344485966355395,1013115407186803838,20250626,medium,20,open,Unusual cross-border activity,True
615101078886025750,AML-720922DE9097A903,140702334784837725,529721350152239818,617344485966355395,69515675679568663,20250626,medium,18,open,Device or session risk,True
811083369117028148,AML-DFE166F6D540DAED,654287264677993058,900434523684820099,314247167000425439,316861408653127041,20250626,medium,18,open,High-risk geography,True
748693207786405312,AML-94A1029C97FC0C59,654287264677993058,900434523684820099,314247167000425439,807211356388451501,20250626,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1051057731695749359,AML-1F637A8284C8DD43,654287264677993058,900434523684820099,314247167000425439,289051792576040010,20250626,low,10,open,Unusual merchant or channel pattern,True
795921388175533199,AML-EA0BFC6F97D847CB,941012951509812434,249615748465308303,89873093933681704,289051792576040010,20250627,low,10,open,Unusual merchant or channel pattern,True
29431503583698957,AML-B36A3CF7DF688B6B,603897016183326814,576276543027611612,448512625064170538,1013115407186803838,20250627,medium,20,open,Unusual cross-border activity,True
306946452773866094,AML-81F7B19DA4879545,603897016183326814,576276543027611612,448512625064170538,289051792576040010,20250627,low,10,open,Unusual merchant or channel pattern,True
774861155281964167,AML-164E9FCC8C96E719,120761960668592224,137345824585252467,658201891893618978,316861408653127041,20250627,medium,18,open,High-risk geography,True
923740650165606998,AML-FE58DCB9B88B09FC,120761960668592224,137345824585252467,658201891893618978,69515675679568663,20250627,medium,18,open,Device or session risk,True
1091830359512239258,AML-CA1A5CE980A00A8A,120761960668592224,137345824585252467,658201891893618978,807211356388451501,20250627,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
979844708929751810,AML-6D158A610DFCB3E9,120761960668592224,137345824585252467,658201891893618978,289051792576040010,20250627,low,10,open,Unusual merchant or channel pattern,True
98110554948241292,AML-5FDCD935987E79F4,505730149895028701,667854202544287746,175221994541080028,316861408653127041,20250627,medium,18,open,High-risk geography,True
914534836518479613,AML-62ED1768B9B5D503,838809315747008661,980708627717825274,892013199572215002,316861408653127041,20250627,medium,18,open,High-risk geography,True
688946269815916857,AML-5E8299124EF94380,838809315747008661,980708627717825274,892013199572215002,1013115407186803838,20250627,medium,20,open,Unusual cross-border activity,True
366250932521847890,AML-FED8A3544EA6BFCC,838809315747008661,980708627717825274,892013199572215002,69515675679568663,20250627,medium,18,open,Device or session risk,True
1122938258548882259,AML-E5CA7B1701333199,739463596111467709,1033318739550670801,99333578095426031,316861408653127041,20250627,medium,18,open,High-risk geography,True
1142783205625294167,AML-51C0A47A46E1C9C7,467753856190569742,792492243155335315,14373562833558410,1013115407186803838,20250628,medium,20,open,Unusual cross-border activity,True
640794353159250793,AML-38D184F213E9CD4F,467753856190569742,792492243155335315,14373562833558410,289051792576040010,20250628,low,10,open,Unusual merchant or channel pattern,True
1105447396870879856,AML-9FB526C9DA7EC538,1020522550554706903,995546377267911770,577844331650941995,289051792576040010,20250628,low,10,open,Unusual merchant or channel pattern,True
642654324967455989,AML-89880DFFEB355F43,525432063672332752,611540535713970351,1028075060812515097,316861408653127041,20250628,medium,18,open,High-risk geography,True
637998794388432829,AML-19C70C520345124E,525432063672332752,611540535713970351,1028075060812515097,69515675679568663,20250628,medium,18,open,Device or session risk,True
315242021300584758,AML-6EB032A2C27DAB18,278647872156564093,611540535713970351,326778585699112868,1013115407186803838,20250629,medium,20,open,Unusual cross-border activity,True
174376108264416308,AML-C6671ED16A633EDD,278647872156564093,611540535713970351,326778585699112868,69515675679568663,20250629,medium,18,open,Device or session risk,True
532108699292555465,AML-F14A3BF557FBF29B,278647872156564093,611540535713970351,326778585699112868,289051792576040010,20250629,low,10,open,Unusual merchant or channel pattern,True
810923471966700739,AML-D540AD0B26C4D5A2,925601937205872486,667854202544287746,802863084749059983,289051792576040010,20250629,low,10,open,Unusual merchant or channel pattern,True
602687720043436538,AML-EA20963CB8274735,530057182034032485,577222200404687494,268709885183039317,1013115407186803838,20250629,medium,20,open,Unusual cross-border activity,True
28048913687688352,AML-6E87D67809271689,332400772570279573,249615748465308303,89873093933681704,1013115407186803838,20250630,medium,20,open,Unusual cross-border activity,True
109346357581835716,AML-505512CB78038F40,332400772570279573,249615748465308303,89873093933681704,69515675679568663,20250630,medium,18,open,Device or session risk,True
259098808370366107,AML-22D0FB8CE9E5F8CF,5035036830117866,886539501005936162,914137268872445635,316861408653127041,20250630,medium,18,open,High-risk geography,True
841575020527369694,AML-CD8C1F7BB3B34D98,5035036830117866,886539501005936162,914137268872445635,69515675679568663,20250630,medium,18,open,Device or session risk,True
403047298777930379,AML-2F76775CC8B4856F,5035036830117866,886539501005936162,914137268872445635,289051792576040010,20250630,low,10,open,Unusual merchant or channel pattern,True
274439268747500893,AML-7F1250885F974B45,1066682860725426897,576276543027611612,157448369293970918,289051792576040010,20250701,low,10,open,Unusual merchant or channel pattern,True
908871187357817820,AML-DDCE7E0CE76DB265,202613622012788452,529721350152239818,537850137466197608,1003914630646670938,20250701,high,35,open,Structuring or smurfing,True
718102654628203291,AML-234CD74B60433A46,202613622012788452,529721350152239818,537850137466197608,1013115407186803838,20250701,medium,20,open,Unusual cross-border activity,True
583489590271896238,AML-534EBBC5AD0D0488,202613622012788452,529721350152239818,537850137466197608,69515675679568663,20250701,medium,18,open,Device or session risk,True
1005353285631041169,AML-ABED79B59557F24B,509010332587018667,2998887372558569,664561399193858278,721623311219476228,20250701,high,30,open,High-value transaction,True
875216119777702648,AML-9DFEC61CB2D8A9E1,509010332587018667,2998887372558569,664561399193858278,1003914630646670938,20250701,high,35,open,Structuring or smurfing,True
253371581195163739,AML-EE3CA8AA8264DC87,509010332587018667,2998887372558569,664561399193858278,1013115407186803838,20250701,medium,20,open,Unusual cross-border activity,True
483586418933556959,AML-3861AAC9A183689D,509010332587018667,2998887372558569,664561399193858278,715267801237430515,20250701,high,28,open,Dormant or low-activity account reactivation,True
123111603929063452,AML-B477B997A5E49F92,509010332587018667,2998887372558569,664561399193858278,289051792576040010,20250701,low,10,open,Unusual merchant or channel pattern,True
1006526132867687134,AML-DB5513CB410D907B,12854218505367540,594906817873445698,399259727322062660,1013115407186803838,20250702,medium,20,open,Unusual cross-border activity,True
1067190904093885384,AML-9325A9EF8D5EA63E,690624273085973293,1054376342709458876,24021971752718965,289051792576040010,20250702,low,10,open,Unusual merchant or channel pattern,True
243587052931857027,AML-5C47470A82E34BE0,900092428735445087,163870747016877544,294728521380376385,1013115407186803838,20250702,medium,20,open,Unusual cross-border activity,True
366612236318383853,AML-BC57E2012296A98E,900092428735445087,163870747016877544,294728521380376385,289051792576040010,20250702,low,10,open,Unusual merchant or channel pattern,True
183503855347342468,AML-16BA559DD2AAC90E,747958779235654336,576276543027611612,789839474327816745,1013115407186803838,20250702,medium,20,open,Unusual cross-border activity,True
1064548769666239299,AML-69C7E73FF10445B4,535986416201224883,17508513762442371,868207326982718891,1003914630646670938,20250702,high,35,open,Structuring or smurfing,True
252135079580595744,AML-BECB24936053A2A9,535986416201224883,17508513762442371,868207326982718891,1013115407186803838,20250702,medium,20,open,Unusual cross-border activity,True
820609951880864444,AML-E85069D299943912,535986416201224883,17508513762442371,868207326982718891,807211356388451501,20250702,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
708067758808780961,AML-4F7880A257C13AF5,535986416201224883,17508513762442371,868207326982718891,289051792576040010,20250702,low,10,open,Unusual merchant or channel pattern,True
79684548102843759,AML-9FC2F5D531CE713E,824609013583766990,981860125137779078,416396750602658419,807211356388451501,20250703,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
478659655552504819,AML-E1108ED5BCC70A68,824609013583766990,981860125137779078,416396750602658419,289051792576040010,20250703,low,10,open,Unusual merchant or channel pattern,True
206396016423370704,AML-F4FB5DFF0FA63283,855009373483238151,137345824585252467,876093260492180668,807211356388451501,20250703,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
874212899885506109,AML-C6F55A962750C53E,855009373483238151,137345824585252467,876093260492180668,289051792576040010,20250703,low,10,open,Unusual merchant or channel pattern,True
883176831891032938,AML-B5B9317CEE523ED1,394037882182007405,646455403059666207,1098372136870786438,289051792576040010,20250704,low,10,open,Unusual merchant or channel pattern,True
811434183815318705,AML-4DD85B1999BAC48C,671586435113229408,995546377267911770,577844331650941995,1003914630646670938,20250704,high,35,open,Structuring or smurfing,True
820409833450786665,AML-F8E2BFFF3087407A,207305482845325047,767710371338206292,1088693605223291994,316861408653127041,20250704,medium,18,open,High-risk geography,True
148392611824853415,AML-48FA24C99E743C2C,207305482845325047,767710371338206292,1088693605223291994,807211356388451501,20250704,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
416376083142371896,AML-042E9563E9D111DC,207305482845325047,767710371338206292,1088693605223291994,289051792576040010,20250704,low,10,open,Unusual merchant or channel pattern,True
750338425016576442,AML-714A166DAF1213A1,258551977294869630,710233541031274161,502571709308802329,807211356388451501,20250705,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
748016929663388226,AML-7E1694F9BA0A32A5,993451564749997506,1070459304141638972,94675419470005165,69515675679568663,20250705,medium,18,open,Device or session risk,True
632197687590153486,AML-2DCFE675318DDEE0,993451564749997506,1070459304141638972,94675419470005165,807211356388451501,20250705,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
325648426533771674,AML-4248A3C71D47B91F,993451564749997506,1070459304141638972,94675419470005165,289051792576040010,20250705,low,10,open,Unusual merchant or channel pattern,True
709021514431137355,AML-EBEF7A5B09CA3163,606827827530663179,1053835074633009439,204027528353931223,1013115407186803838,20250705,medium,20,open,Unusual cross-border activity,True
246270454403431752,AML-2F66D85F704B8CE6,606827827530663179,1053835074633009439,204027528353931223,69515675679568663,20250705,medium,18,open,Device or session risk,True
654165772808927759,AML-2560F59E9F714B3B,606827827530663179,1053835074633009439,204027528353931223,807211356388451501,20250705,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1033150198373392063,AML-D518276E5E1ED3BD,606827827530663179,1053835074633009439,204027528353931223,289051792576040010,20250705,low,10,open,Unusual merchant or channel pattern,True
1058653363376657388,AML-5AD2A5500C798174,722422540047605032,1054376342709458876,1132562117222242589,316861408653127041,20250706,medium,18,open,High-risk geography,True
344917097164501631,AML-1509E11056849806,722422540047605032,1054376342709458876,1132562117222242589,289051792576040010,20250706,low,10,open,Unusual merchant or channel pattern,True
490806191019721480,AML-E7B41BBF49C9AD97,891583960923155575,1054376342709458876,520910676214269524,1013115407186803838,20250706,medium,20,open,Unusual cross-border activity,True
59429965399082511,AML-6E3B1CEDA79722EE,891583960923155575,1054376342709458876,520910676214269524,289051792576040010,20250706,low,10,open,Unusual merchant or channel pattern,True
89478769625592135,AML-F636A473617776CB,1038086660233737274,246169167661273933,785071877156179956,289051792576040010,20250706,low,10,open,Unusual merchant or channel pattern,True
190412980628869265,AML-0E8250F763E76A83,535725661852680699,246700825511871154,1046072633753250531,316861408653127041,20250707,medium,18,open,High-risk geography,True
