customer_id,component_name,raw_value_summary,normalised_score,configured_weight,weighted_contribution,score_cap,reason,evidence_json
CUST-000031,transaction_behaviour,"{""cross_border_ratio"": 0.875, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0625, ""failed_transaction_ratio_points"": 6.25, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 120.56, ""maximum_transaction_amount_points"": 4.8224, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.7510386589757229, ""maximum_transaction_velocity_points"": 1.8776, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3125, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 673.85, ""total_transaction_amount_points"": 2.0215, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 16.0, ""total_transaction_count_points"": 6.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 10.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",55.9715,0.2,11.1943,100.0,cross_border_ratio reached 0.88 against 0.80; night_transaction_ratio reached 0.31 against 0.30; unique_merchant_country_count reached 10.00 against 10.00,"{""cross_border_ratio"": 0.875, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0625, ""failed_transaction_ratio_points"": 6.25, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 120.56, ""maximum_transaction_amount_points"": 4.8224, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.7510386589757229, ""maximum_transaction_velocity_points"": 1.8776, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3125, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 673.85, ""total_transaction_amount_points"": 2.0215, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 16.0, ""total_transaction_count_points"": 6.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 10.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000032,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 420.0, ""device_session_alert_count"": 7.0, ""distinct_rules_triggered"": 3.0, ""geography_alert_count"": 3.0, ""high_severity_alerts"": 0.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 5.0, ""medium_severity_alerts"": 10.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 15.0, ""total_aml_risk_points"": 230.0}",8.4,0.3,2.52,5000.0,15 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 420.0, ""device_session_alert_count"": 7.0, ""distinct_rules_triggered"": 3.0, ""geography_alert_count"": 3.0, ""high_severity_alerts"": 0.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 5.0, ""medium_severity_alerts"": 10.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 15.0, ""total_aml_risk_points"": 230.0}"
CUST-000032,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 10.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 3.0, ""new_device_transaction_count_points"": 15.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 3.0}",43.3333,0.15,6.5,100.0,geography_mismatch_count reached 10 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 10.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 3.0, ""new_device_transaction_count_points"": 15.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 3.0}"
CUST-000032,fraud_model,"{""average_fraud_probability"": 0.14780347769639782, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.2673822486282832, ""predicted_fraud_transaction_count"": 3.0, ""predicted_fraud_transaction_ratio"": 1.0}",27.8032,0.15,4.1705,100.0,3 transactions exceeded the model operating threshold.,"{""average_fraud_probability"": 0.14780347769639782, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.2673822486282832, ""predicted_fraud_transaction_count"": 3.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000032,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1922.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",0.0,0.2,0.0,300.0,No elevated KYC indicators observed.,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1922.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000032,transaction_behaviour,"{""cross_border_ratio"": 0.9090909090909092, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 134.57, ""maximum_transaction_amount_points"": 5.3828, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.0, ""maximum_transaction_velocity_points"": 0.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 3.0, ""new_device_transaction_count_points"": 3.75, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3636363636363636, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 458.44, ""total_transaction_amount_points"": 1.3753, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 11.0, ""total_transaction_count_points"": 4.125, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 8.0, ""unique_merchant_country_count_points"": 8.0, ""unique_merchant_country_count_threshold"": 10.0}",42.6331,0.2,8.5266,100.0,cross_border_ratio reached 0.91 against 0.80; night_transaction_ratio reached 0.36 against 0.30,"{""cross_border_ratio"": 0.9090909090909092, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 134.57, ""maximum_transaction_amount_points"": 5.3828, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.0, ""maximum_transaction_velocity_points"": 0.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 3.0, ""new_device_transaction_count_points"": 3.75, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3636363636363636, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 458.44, ""total_transaction_amount_points"": 1.3753, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 11.0, ""total_transaction_count_points"": 4.125, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 8.0, ""unique_merchant_country_count_points"": 8.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000033,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 4335.0, ""device_session_alert_count"": 27.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 47.0, ""high_severity_alerts"": 19.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 28.0, ""medium_severity_alerts"": 74.0, ""structuring_alert_count"": 16.0, ""total_aml_alerts"": 121.0, ""total_aml_risk_points"": 2320.0}",86.7,0.3,26.01,5000.0,19 high/critical AML alerts; 16 structuring alerts; 121 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 4335.0, ""device_session_alert_count"": 27.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 47.0, ""high_severity_alerts"": 19.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 28.0, ""medium_severity_alerts"": 74.0, ""structuring_alert_count"": 16.0, ""total_aml_alerts"": 121.0, ""total_aml_risk_points"": 2320.0}"
CUST-000033,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 1.0, ""failed_authentication_count_points"": 25.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 45.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 0.0, ""risky_session_count_points"": 0.0, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",65.0,0.15,9.75,100.0,new_device_transaction_count reached 4 against 4; failed_authentication_count reached 1 against 1; geography_mismatch_count reached 45 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 1.0, ""failed_authentication_count_points"": 25.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 45.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 0.0, ""risky_session_count_points"": 0.0, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000033,fraud_model,"{""average_fraud_probability"": 0.3084884110528705, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.058823529411764705, ""maximum_fraud_probability"": 0.8798128778828509, ""predicted_fraud_transaction_count"": 13.0, ""predicted_fraud_transaction_ratio"": 0.7647058823529411}",61.4806,0.15,9.2221,100.0,Maximum model probability 0.880 exceeded 0.700.,"{""average_fraud_probability"": 0.3084884110528705, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.058823529411764705, ""maximum_fraud_probability"": 0.8798128778828509, ""predicted_fraud_transaction_count"": 13.0, ""predicted_fraud_transaction_ratio"": 0.7647058823529411}"
CUST-000033,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 205.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 30.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",10.0,0.2,2.0,300.0,customer tenure is 205 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 205.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 30.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000033,transaction_behaviour,"{""cross_border_ratio"": 0.9361702127659576, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0425531914893617, ""failed_transaction_ratio_points"": 4.2553, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 690.0, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 2.1475907240278427, ""maximum_transaction_velocity_points"": 5.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.2978723404255319, ""night_transaction_ratio_points"": 4.9645, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 3678.23, ""total_transaction_amount_points"": 11.0347, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 47.0, ""total_transaction_count_points"": 15.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 13.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",90.2545,0.2,18.0509,100.0,total_transaction_count reached 47.00 against 40.00; maximum_transaction_amount reached 690.00 against 500.00; cross_border_ratio reached 0.94 against 0.80,"{""cross_border_ratio"": 0.9361702127659576, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0425531914893617, ""failed_transaction_ratio_points"": 4.2553, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 690.0, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 2.1475907240278427, ""maximum_transaction_velocity_points"": 5.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.2978723404255319, ""night_transaction_ratio_points"": 4.9645, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 3678.23, ""total_transaction_amount_points"": 11.0347, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 47.0, ""total_transaction_count_points"": 15.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 13.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000034,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 5214.0, ""device_session_alert_count"": 16.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 69.0, ""high_severity_alerts"": 24.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 35.0, ""medium_severity_alerts"": 85.0, ""structuring_alert_count"": 21.0, ""total_aml_alerts"": 144.0, ""total_aml_risk_points"": 2799.0}",100.0,0.3,30.0,5000.0,24 high/critical AML alerts; 21 structuring alerts; 144 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 5214.0, ""device_session_alert_count"": 16.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 69.0, ""high_severity_alerts"": 24.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 35.0, ""medium_severity_alerts"": 85.0, ""structuring_alert_count"": 21.0, ""total_aml_alerts"": 144.0, ""total_aml_risk_points"": 2799.0}"
